normalized_event_id,book_id,start_scene_id,end_scene_id,event_label,event_type,participant_entity_ids,participant_roles,continuity_group_id,source_span,source_quote,evidence_status,canonical_status,review_status,review_rationale
N-EVT-B03-C30-S03-004,B03,B03-C30-S03,B03-C30-S03,love and relief shared through bond,relationship_event,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,RELATIONSHIP-ESCALATION,B03-C30-S03,love and relief shared through bond,scene-ledger-event-specific,candidate,scaled-reviewed-v1.0,Derived from author-ratified scene ledger major event; no remaining review flag.
N-EVT-B03-C30-S04-001,B03,B03-C30-S04,B03-C30-S04,Coffee conversation,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S04,Coffee conversation,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S04-002,B03,B03-C30-S04,B03-C30-S04,old badge transferred,narrative_action,ENT-CHAR-0001,Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S04,old badge transferred,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S04-003,B03,B03-C30-S04,B03-C30-S04,Jackson plans museum work with Silas,narrative_action,ENT-CHAR-0001;ENT-CHAR-0017,Jonah Harrow:participant;Silas Blackwood:participant,RESISTANCE-MISSION,B03-C30-S04,Jackson plans museum work with Silas,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
N-EVT-B03-C30-S05-001,B03,B03-C30-S05,B03-C30-S05,Council meeting,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S05,Council meeting,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S05-002,B03,B03-C30-S05,B03-C30-S05,school and blood-drive agenda,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S05,school and blood-drive agenda,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S05-003,B03,B03-C30-S05,B03-C30-S05,statue unveiled,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S05,statue unveiled,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S05-004,B03,B03-C30-S05,B03-C30-S05,Silas presides as Speaker,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-CHAR-0017,Margot Vance:participant;Jonah Harrow:participant;Silas Blackwood:participant,CH30-LOCAL-SEQUENCE,B03-C30-S05,Silas presides as Speaker,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; type-review, continuity-group-local"
N-EVT-B03-C30-S06-001,B03,B03-C30-S06,B03-C30-S06,Black sedan arrives,arrival,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S06,Black sedan arrives,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, continuity-group-local"
N-EVT-B03-C30-S06-002,B03,B03-C30-S06,B03-C30-S06,Cian confronts Aleksei,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001;ENT-CHAR-0004;ENT-CHAR-0018,Margot Vance:participant;Jonah Harrow:participant;Aleksei Petrov:participant;Cian:participant,CH30-LOCAL-SEQUENCE,B03-C30-S06,Cian confronts Aleksei,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S06-003,B03,B03-C30-S06,B03-C30-S06,father-survival tease,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S06,father-survival tease,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S06-004,B03,B03-C30-S06,B03-C30-S06,Necronomicon request,narrative_action,ENT-CHAR-0002;ENT-CHAR-0001,Margot Vance:participant;Jonah Harrow:participant,CH30-LOCAL-SEQUENCE,B03-C30-S06,Necronomicon request,scene-ledger-event-specific,candidate,candidate-review-flagged,"Derived from author-ratified scene ledger major event; granularity-review, type-review, continuity-group-local"
N-EVT-B03-C30-S06-005,B03,B03-C30-S06,B03-C30-S06,Jonah and Margot kiss and prepare,narrative_action,ENT-CHAR-0001;ENT-CHAR-0002,Jonah Harrow:participant;Margot Vance:participant,RELATIONSHIP-ESCALATION,B03-C30-S06,Jonah and Margot kiss and prepare,scene-ledger-event-specific,candidate,candidate-review-flagged,Derived from author-ratified scene ledger major event; type-review
